Id,SalePrice
1629,175000.0
1630,423000.0
1631,215000.0
1632,212000.0
1633,190000.0
1634,183200.0
1635,165600.0
1636,162000.0
1637,152000.0
1638,190000.0
1639,190000.0
1640,222000.0
1641,170000.0
1642,226000.0
1643,212000.0
1644,229456.0
1645,150000.0
1646,160000.0
1647,175500.0
1648,148000.0
1649,125000.0
1650,125500.0
1651,125500.0
1652,100000.0
1653,106000.0
1654,148500.0
1655,139400.0
1656,148500.0
1657,148500.0
1658,148500.0
1659,139400.0
1660,151000.0
1661,485000.0
1662,325000.0
1663,377426.0
1664,625000.0
1665,266000.0
1666,312500.0
1667,538000.0
1668,337500.0
1669,285000.0
1670,337500.0
1671,279500.0
1672,485000.0
1673,281213.0
1674,244600.0
1675,194700.0
1676,196000.0
1677,198900.0
1678,625000.0
1679,440000.0
1680,320000.0
1681,266000.0
1682,312500.0
1683,202500.0
1684,164990.0
1685,163990.0
1686,160200.0
1687,164990.0
1688,185000.0
1689,185000.0
1690,184000.0
1691,184000.0
1692,309000.0
1693,190000.0
1694,204000.0
1695,170000.0
1696,274725.0
1697,234000.0
1698,325000.0
1699,402000.0
1700,207500.0
1701,228500.0
1702,249700.0
1703,255000.0
1704,307000.0
1705,232000.0
1706,556581.0
1707,215200.0
1708,198900.0
1709,264132.0
1710,233230.0
1711,281000.0
1712,212000.0
1713,260000.0
1714,227000.0
1715,213490.0
1716,151000.0
1717,155000.0
1718,162000.0
1719,219500.0
1720,295493.0
1721,148800.0
1722,157000.0
1723,155000.0
1724,207500.0
1725,195000.0
1726,200500.0
1727,153900.0
1728,184000.0
1729,159000.0
1730,126000.0
1731,125000.0
1732,147000.0
1733,143750.0
1734,133700.0
1735,136500.0
1736,125000.0
1737,287000.0
1738,239000.0
1739,301000.0
1740,200000.0
1741,185000.0
1742,165600.0
1743,183900.0
1744,306000.0
1745,241500.0
1746,348000.0
1747,190000.0
1748,272000.0
1749,160000.0
1750,157900.0
1751,226000.0
1752,124900.0
1753,167500.0
1754,176000.0
1755,155000.0
1756,125500.0
1757,127000.0
1758,144000.0
1759,257500.0
1760,164500.0
1761,170000.0
1762,192140.0
1763,158000.0
1764,117500.0
1765,121500.0
1766,165500.0
1767,208900.0
1768,139000.0
1769,174000.0
1770,145000.0
1771,139000.0
1772,152000.0
1773,132000.0
1774,126000.0
1775,126175.0
1776,124000.0
1777,118500.0
1778,134500.0
1779,98300.0
1780,234000.0
1781,126175.0
1782,105900.0
1783,105000.0
1784,84900.0
1785,120000.0
1786,217000.0
1787,140000.0
1788,39300.0
1789,94000.0
1790,82500.0
1791,200000.0
1792,145250.0
1793,126500.0
1794,132500.0
1795,150000.0
1796,106500.0
1797,79000.0
1798,139000.0
1799,110000.0
1800,123000.0
1801,161500.0
1802,179200.0
1803,140000.0
1804,140000.0
1805,124500.0
1806,117000.0
1807,90000.0
1808,139000.0
1809,128000.0
1810,128500.0
1811,104000.0
1812,104000.0
1813,133000.0
1814,109500.0
1815,39300.0
1816,109500.0
1817,153500.0
1818,131500.0
1819,125500.0
1820,75500.0
1821,115000.0
1822,175500.0
1823,84000.0
1824,143900.0
1825,135000.0
1826,83500.0
1827,122900.0
1828,137450.0
1829,120000.0
1830,210000.0
1831,167500.0
1832,107500.0
1833,137450.0
1834,133000.0
1835,199900.0
1836,137000.0
1837,128950.0
1838,159434.0
1839,82500.0
1840,179000.0
1841,162000.0
1842,80000.0
1843,145500.0
1844,144000.0
1845,115000.0
1846,132250.0
1847,143900.0
1848,90350.0
1849,134432.0
1850,155000.0
1851,146500.0
1852,108480.0
1853,129900.0
1854,187500.0
1855,90000.0
1856,239000.0
1857,112000.0
1858,142953.0
1859,118964.0
1860,153337.0
1861,118964.0
1862,159500.0
1863,159500.0
1864,159500.0
1865,285000.0
1866,320000.0
1867,244600.0
1868,297000.0
1869,192000.0
1870,295493.0
1871,250000.0
1872,174000.0
1873,223500.0
1874,151000.0
1875,190000.0
1876,165600.0
1877,208500.0
1878,213000.0
1879,143000.0
1880,143750.0
1881,214000.0
1882,255000.0
1883,180000.0
1884,197900.0
1885,270000.0
1886,297000.0
1887,185000.0
1888,280000.0
1889,149500.0
1890,154500.0
1891,145000.0
1892,117500.0
1893,163000.0
1894,104000.0
1895,144000.0
1896,118500.0
1897,160000.0
1898,64500.0
1899,137500.0
1900,189950.0
1901,157500.0
1902,108959.0
1903,159500.0
1904,158500.0
1905,177000.0
1906,135900.0
1907,257500.0
1908,124000.0
1909,85400.0
1910,124000.0
1911,185000.0
1912,311500.0
1913,189000.0
1914,39300.0
1915,392500.0
1916,55993.0
1917,309000.0
1918,100000.0
1919,147000.0
1920,152000.0
1921,377426.0
1922,315500.0
1923,274970.0
1924,311872.0
1925,233000.0
1926,360000.0
1927,145500.0
1928,197500.0
1929,133900.0
1930,164500.0
1931,134900.0
1932,173733.0
1933,172000.0
1934,217000.0
1935,173900.0
1936,193000.0
1937,154000.0
1938,197500.0
1939,212000.0
1940,220000.0
1941,178000.0
1942,200500.0
1943,189000.0
1944,309000.0
1945,320000.0
1946,210000.0
1947,337500.0
1948,156500.0
1949,302000.0
1950,187500.0
1951,229000.0
1952,302000.0
1953,167900.0
1954,205000.0
1955,135750.0
1956,229000.0
1957,174000.0
1958,337000.0
1959,142600.0
1960,124500.0
1961,117500.0
1962,89000.0
1963,89000.0
1964,113000.0
1965,155000.0
1966,139400.0
1967,293077.0
1968,350000.0
1969,377426.0
1970,625000.0
1971,475000.0
1972,426000.0
1973,309000.0
1974,337000.0
1975,625000.0
1976,275000.0
1977,403000.0
1978,403000.0
1979,318061.0
1980,187500.0
1981,337500.0
1982,227000.0
1983,227000.0
1984,173000.0
1985,246578.0
1986,246578.0
1987,176485.0
1988,174000.0
1989,180000.0
1990,236000.0
1991,230000.0
1992,226000.0
1993,178740.0
1994,268000.0
1995,183500.0
1996,260000.0
1997,239000.0
1998,440000.0
1999,254900.0
2000,290000.0
2001,284000.0
2002,214000.0
2003,232000.0
2004,270000.0
2005,225000.0
2006,212000.0
2007,225000.0
2008,250580.0
2009,214000.0
2010,183500.0
2011,169990.0
2012,176485.0
2013,173000.0
2014,165600.0
2015,184900.0
2016,173000.0
2017,239000.0
2018,134000.0
2019,134900.0
2020,109500.0
2021,127000.0
2022,190000.0
2023,152000.0
2024,200000.0
2025,582933.0
2026,196000.0
2027,80000.0
2028,146000.0
2029,130000.0
2030,277500.0
2031,277500.0
2032,277500.0
2033,277500.0
2034,183900.0
2035,210000.0
2036,230000.0
2037,245500.0
2038,426000.0
2039,180000.0
2040,345000.0
2041,236500.0
2042,192500.0
2043,166000.0
2044,200000.0
2045,335000.0
2046,145000.0
2047,170000.0
2048,130250.0
2049,142600.0
2050,174500.0
2051,101800.0
2052,107000.0
2053,171000.0
2054,84900.0
2055,167000.0
2056,106500.0
2057,134500.0
2058,200000.0
2059,150000.0
2060,139000.0
2061,157500.0
2062,150000.0
2063,124000.0
2064,153000.0
2065,109500.0
2066,140000.0
2067,104900.0
2068,142600.0
2069,94000.0
2070,115000.0
2071,105900.0
2072,153500.0
2073,135500.0
2074,180000.0
2075,154500.0
2076,129000.0
2077,154000.0
2078,126500.0
2079,114500.0
2080,119750.0
2081,118500.0
2082,104000.0
2083,166000.0
2084,124000.0
2085,132500.0
2086,91000.0
2087,105000.0
2088,78000.0
2089,85000.0
2090,133000.0
2091,128000.0
2092,153900.0
2093,161750.0
2094,141000.0
2095,106000.0
2096,94000.0
2097,120000.0
2098,166000.0
2099,39300.0
2100,118000.0
2101,163000.0
2102,143000.0
2103,106000.0
2104,95000.0
2105,113000.0
2106,55000.0
2107,167500.0
2108,100000.0
2109,100000.0
2110,108480.0
2111,174500.0
2112,137450.0
2113,119000.0
2114,66500.0
2115,146500.0
2116,134900.0
2117,139000.0
2118,113000.0
2119,120000.0
2120,84900.0
2121,128900.0
2122,141000.0
2123,94000.0
2124,176000.0
2125,153500.0
2126,179900.0
2127,143000.0
2128,131500.0
2129,82500.0
2130,159434.0
2131,177000.0
2132,103000.0
2133,109000.0
2134,102776.0
2135,110000.0
2136,55993.0
2137,139400.0
2138,137500.0
2139,147000.0
2140,135500.0
2141,142500.0
2142,129500.0
2143,138800.0
2144,85000.0
2145,138500.0
2146,180000.0
2147,167000.0
2148,110000.0
2149,129500.0
2150,241500.0
2151,139400.0
2152,160000.0
2153,143000.0
2154,58500.0
2155,120000.0
2156,200000.0
2157,311872.0
2158,215000.0
2159,269790.0
2160,155835.0
2161,295493.0
2162,451950.0
2163,337500.0
2164,295493.0
2165,167000.0
2166,147000.0
2167,185000.0
2168,231500.0
2169,185900.0
2170,239000.0
2171,149000.0
2172,148000.0
2173,185000.0
2174,236000.0
2175,328900.0
2176,297000.0
2177,266500.0
2178,227000.0
2179,149000.0
2180,188000.0
2181,226000.0
2182,214000.0
2183,192000.0
2184,159950.0
2185,148000.0
2186,141000.0
2187,124500.0
2188,149500.0
2189,129000.0
2190,84000.0
2191,82000.0
2192,91000.0
2193,82500.0
2194,96500.0
2195,100000.0
2196,106000.0
2197,87000.0
2198,174000.0
2199,106000.0
2200,133000.0
2201,110000.0
2202,230000.0
2203,140000.0
2204,188700.0
2205,117000.0
2206,158500.0
2207,239900.0
2208,226000.0
2209,257500.0
2210,124000.0
2211,105000.0
2212,134900.0
2213,79900.0
2214,143000.0
2215,84900.0
2216,139000.0
2217,39300.0
2218,94000.0
2219,94000.0
2220,64500.0
2221,392500.0
2222,311872.0
2223,294000.0
2224,192500.0
2225,142600.0
2226,193500.0
2227,181000.0
2228,262500.0
2229,212000.0
2230,167500.0
2231,224500.0
2232,174000.0
2233,153337.0
2234,275000.0
2235,217000.0
2236,257000.0
2237,307000.0
2238,206300.0
2239,142500.0
2240,235000.0
2241,162000.0
2242,129900.0
2243,127000.0
2244,91000.0
2245,91000.0
2246,157900.0
2247,91500.0
2248,124500.0
2249,125500.0
2250,130000.0
2251,117500.0
2252,167000.0
2253,156932.0
2254,177000.0
2255,193000.0
2256,234000.0
2257,191000.0
2258,234000.0
2259,177000.0
2260,175000.0
2261,189000.0
2262,189000.0
2263,310000.0
2264,437154.0
2265,175000.0
2266,277500.0
2267,301500.0
2268,326000.0
2269,153900.0
2270,184000.0
2271,275000.0
2272,213000.0
2273,171500.0
2274,181000.0
2275,142000.0
2276,152000.0
2277,150000.0
2278,152000.0
2279,134800.0
2280,124500.0
2281,181000.0
2282,165000.0
2283,124000.0
2284,113000.0
2285,139400.0
2286,131400.0
2287,337500.0
2288,249700.0
2289,440000.0
2290,611657.0
2291,281213.0
2292,415298.0
2293,555000.0
2294,582933.0
2295,501837.0
2296,395000.0
2297,339750.0
2298,239000.0
2299,253293.0
2300,337000.0
2301,281000.0
2302,221000.0
2303,230000.0
2304,269500.0
2305,196000.0
2306,196000.0
2307,194700.0
2308,209500.0
2309,277500.0
2310,227000.0
2311,206000.0
2312,178900.0
2313,179900.0
2314,155835.0
2315,174000.0
2316,207500.0
2317,176432.0
2318,173900.0
2319,179540.0
2320,202500.0
2321,262000.0
2322,159895.0
2323,210000.0
2324,187500.0
2325,190000.0
2326,160000.0
2327,236000.0
2328,236000.0
2329,177000.0
2330,178000.0
2331,301500.0
2332,475000.0
2333,348000.0
2334,266500.0
2335,250000.0
2336,310000.0
2337,202500.0
2338,392500.0
2339,225000.0
2340,385000.0
2341,214000.0
2342,265900.0
2343,214000.0
2344,263000.0
2345,252000.0
2346,212000.0
2347,182000.0
2348,212000.0
2349,167500.0
2350,270000.0
2351,225000.0
2352,225000.0
2353,200000.0
2354,155000.0
2355,141000.0
2356,155000.0
2357,179000.0
2358,207500.0
2359,106000.0
2360,130250.0
2361,127000.0
2362,294000.0
2363,138500.0
2364,136500.0
2365,229456.0
2366,179900.0
2367,212000.0
2368,207000.0
2369,212000.0
2370,130000.0
2371,130000.0
2372,151000.0
2373,287000.0
2374,287000.0
2375,270000.0
2376,229000.0
2377,350000.0
2378,79500.0
2379,151400.0
2380,148500.0
2381,142000.0
2382,202500.0
2383,212900.0
2384,236000.0
2385,160000.0
2386,126500.0
2387,135500.0
2388,135000.0
2389,131400.0
2390,143500.0
2391,132500.0
2392,124500.0
2393,175500.0
2394,154500.0
2395,240000.0
2396,155000.0
2397,223000.0
2398,134800.0
2399,90350.0
2400,52500.0
2401,134800.0
2402,128900.0
2403,145000.0
2404,147000.0
2405,132500.0
2406,132000.0
2407,108480.0
2408,142000.0
2409,141000.0
2410,167000.0
2411,116500.0
2412,160000.0
2413,139000.0
2414,132000.0
2415,142600.0
2416,131400.0
2417,155000.0
2418,130000.0
2419,140000.0
2420,116500.0
2421,133000.0
2422,141000.0
2423,135000.0
2424,133000.0
2425,189000.0
2426,120000.0
2427,135000.0
2428,141000.0
2429,116050.0
2430,127000.0
2431,120000.0
2432,154500.0
2433,150000.0
2434,157900.0
2435,167500.0
2436,106500.0
2437,123500.0
2438,100000.0
2439,100000.0
2440,112500.0
2441,108480.0
2442,86000.0
2443,100000.0
2444,128500.0
2445,112000.0
2446,162900.0
2447,252000.0
2448,133000.0
2449,125500.0
2450,173000.0
2451,125500.0
2452,171000.0
2453,106500.0
2454,124000.0
2455,80500.0
2456,140000.0
2457,105000.0
2458,84500.0
2459,119750.0
2460,149500.0
2461,119750.0
2462,135000.0
2463,113000.0
2464,124000.0
2465,116000.0
2466,79500.0
2467,184000.0
2468,107000.0
2469,107000.0
2470,239000.0
2471,222000.0
2472,191000.0
2473,125500.0
2474,113000.0
2475,159500.0
2476,135000.0
2477,134500.0
2478,170000.0
2479,125500.0
2480,147000.0
2481,129500.0
2482,134900.0
2483,125000.0
2484,125000.0
2485,125000.0
2486,145000.0
2487,250000.0
2488,141000.0
2489,135000.0
2490,145000.0
2491,87500.0
2492,177000.0
2493,139000.0
2494,170000.0
2495,135000.0
2496,243000.0
2497,133000.0
2498,117000.0
2499,93500.0
2500,127000.0
2501,119200.0
2502,143000.0
2503,107000.0
2504,230000.0
2505,236000.0
2506,244600.0
2507,372500.0
2508,244600.0
2509,204900.0
2510,209500.0
2511,183000.0
2512,213500.0
2513,193000.0
2514,228000.0
2515,126500.0
2516,156000.0
2517,135500.0
2518,157000.0
2519,237000.0
2520,226700.0
2521,188000.0
2522,239000.0
2523,131500.0
2524,155000.0
2525,148500.0
2526,126500.0
2527,112000.0
2528,125000.0
2529,129000.0
2530,120500.0
2531,220000.0
2532,193000.0
2533,180000.0
2534,230000.0
2535,287000.0
2536,207500.0
2537,202500.0
2538,155835.0
2539,185000.0
2540,169990.0
2541,184000.0
2542,192140.0
2543,134500.0
2544,142000.0
2545,135750.0
2546,142000.0
2547,142500.0
2548,142600.0
2549,152000.0
2550,555000.0
2551,145000.0
2552,130000.0
2553,135000.0
2554,126175.0
2555,64500.0
2556,119000.0
2557,119000.0
2558,200500.0
2559,165000.0
2560,125500.0
2561,145000.0
2562,138887.0
2563,165000.0
2564,145000.0
2565,90000.0
2566,207500.0
2567,122500.0
2568,230000.0
2569,182900.0
2570,124000.0
2571,197500.0
2572,220000.0
2573,222000.0
2574,410000.0
2575,120500.0
2576,117000.0
2577,117000.0
2578,120000.0
2579,81000.0
2580,177000.0
2581,109900.0
2582,142000.0
2583,392500.0
2584,147000.0
2585,152000.0
2586,173000.0
2587,226000.0
2588,139400.0
2589,148500.0
2590,260400.0
2591,243000.0
2592,216837.0
2593,212000.0
2594,208900.0
2595,192000.0
2596,312500.0
2597,179200.0
2598,268000.0
2599,264132.0
2600,134432.0
2601,148000.0
2602,88000.0
2603,91000.0
2604,81000.0
2605,88000.0
2606,135000.0
2607,143500.0
2608,223000.0
2609,185000.0
2610,124900.0
2611,207500.0
2612,162000.0
2613,133500.0
2614,124500.0
2615,140000.0
2616,128900.0
2617,135000.0
2618,157500.0
2619,222000.0
2620,204000.0
2621,207500.0
2622,207500.0
2623,255000.0
2624,195000.0
2625,372500.0
2626,162000.0
2627,189000.0
2628,438780.0
2629,475000.0
2630,475000.0
2631,556581.0
2632,475000.0
2633,310000.0
2634,395192.0
2635,147000.0
2636,192500.0
2637,139400.0
2638,290000.0
2639,172785.0
2640,171000.0
2641,112000.0
2642,211000.0
2643,83000.0
2644,120500.0
2645,106000.0
2646,100000.0
2647,81000.0
2648,128000.0
2649,143000.0
2650,139400.0
2651,155000.0
2652,556581.0
2653,249700.0
2654,240000.0
2655,318061.0
2656,239000.0
2657,320000.0
2658,228500.0
2659,309000.0
2660,305000.0
2661,337500.0
2662,325000.0
2663,271000.0
2664,277500.0
2665,310000.0
2666,277500.0
2667,178900.0
2668,155835.0
2669,176432.0
2670,275500.0
2671,155835.0
2672,191000.0
2673,190000.0
2674,190000.0
2675,167240.0
2676,183500.0
2677,216500.0
2678,290000.0
2679,290000.0
2680,290000.0
2681,475000.0
2682,325300.0
2683,625000.0
2684,290000.0
2685,315000.0
2686,281000.0
2687,318000.0
2688,225000.0
2689,212000.0
2690,485000.0
2691,200500.0
2692,159000.0
2693,182000.0
2694,142500.0
2695,176500.0
2696,183500.0
2697,207500.0
2698,201000.0
2699,217000.0
2700,165000.0
2701,148000.0
2702,112000.0
2703,142600.0
2704,140000.0
2705,128500.0
2706,125000.0
2707,124500.0
2708,148000.0
2709,93500.0
2710,135500.0
2711,341000.0
2712,348000.0
2713,208900.0
2714,147400.0
2715,168500.0
2716,184000.0
2717,184000.0
2718,212000.0
2719,143000.0
2720,174000.0
2721,126500.0
2722,152000.0
2723,132500.0
2724,130000.0
2725,138500.0
2726,143000.0
2727,143000.0
2728,167000.0
2729,148000.0
2730,157900.0
2731,119000.0
2732,124500.0
2733,170000.0
2734,108000.0
2735,128900.0
2736,161500.0
2737,118000.0
2738,142600.0
2739,158000.0
2740,148000.0
2741,150000.0
2742,153000.0
2743,128900.0
2744,125000.0
2745,134450.0
2746,155000.0
2747,177000.0
2748,109500.0
2749,131400.0
2750,128900.0
2751,144000.0
2752,294000.0
2753,170000.0
2754,256000.0
2755,135750.0
2756,105900.0
2757,39300.0
2758,91300.0
2759,171000.0
2760,153900.0
2761,139000.0
2762,157900.0
2763,167000.0
2764,167000.0
2765,250000.0
2766,159434.0
2767,93500.0
2768,104000.0
2769,154500.0
2770,165000.0
2771,124900.0
2772,146800.0
2773,112000.0
2774,133000.0
2775,175000.0
2776,154000.0
2777,178000.0
2778,116900.0
2779,163000.0
2780,108480.0
2781,120000.0
2782,108000.0
2783,119500.0
2784,135000.0
2785,157500.0
2786,89000.0
2787,105000.0
2788,88000.0
2789,171000.0
2790,114504.0
2791,100000.0
2792,85000.0
2793,177000.0
2794,112000.0
2795,120000.0
2796,120000.0
2797,240000.0
2798,135000.0
2799,106000.0
2800,84500.0
2801,135750.0
2802,144000.0
2803,137000.0
2804,134432.0
2805,84500.0
2806,120000.0
2807,151000.0
2808,153500.0
2809,135500.0
2810,142000.0
2811,185000.0
2812,142500.0
2813,142600.0
2814,142600.0
2815,101000.0
2816,302000.0
2817,134000.0
2818,137000.0
2819,154000.0
2820,102000.0
2821,135000.0
2822,177000.0
2823,191000.0
2824,185000.0
2825,134432.0
2826,136000.0
2827,131000.0
2828,200000.0
2829,188000.0
2830,225000.0
2831,213490.0
2832,210000.0
2833,319000.0
2834,225000.0
2835,201000.0
2836,191000.0
2837,170000.0
2838,171000.0
2839,179900.0
2840,192000.0
2841,226700.0
2842,239000.0
2843,165000.0
2844,148500.0
2845,136500.0
2846,239000.0
2847,204750.0
2848,180000.0
2849,192500.0
2850,310000.0
2851,294000.0
2852,201800.0
2853,250000.0
2854,155900.0
2855,208500.0
2856,225000.0
2857,195000.0
2858,185000.0
2859,160000.0
2860,132500.0
2861,108959.0
2862,183500.0
2863,128500.0
2864,260000.0
2865,140000.0
2866,130000.0
2867,135750.0
2868,105000.0
2869,135500.0
2870,157500.0
2871,91500.0
2872,52500.0
2873,112000.0
2874,136900.0
2875,135000.0
2876,184000.0
2877,161750.0
2878,189950.0
2879,160000.0
2880,135000.0
2881,138887.0
2882,188700.0
2883,179400.0
2884,184000.0
2885,177000.0
2886,145900.0
2887,84500.0
2888,127500.0
2889,39300.0
2890,103000.0
2891,131500.0
2892,90350.0
2893,89500.0
2894,84500.0
2895,392500.0
2896,275000.0
2897,182900.0
2898,142600.0
2899,230500.0
2900,167900.0
2901,235000.0
2902,192000.0
2903,319000.0
2904,377500.0
2905,104900.0
2906,206300.0
2907,115000.0
2908,130000.0
2909,142600.0
2910,86000.0
2911,88000.0
2912,161500.0
2913,81000.0
2914,75500.0
2915,84500.0
2916,83000.0
2917,148000.0
2918,93500.0
2919,200000.0
